"marriage_id","tree_id","husband_id","wife_id","start_date"
"85300","5","129453","129454","1044-10-13"
"85301","5","129455","129465","1075-09-17"
"85302","5","129456","129466","1076-10-19"
"85303","5","129457","129467","1069-01-08"
"85304","5","129461","129468","1065-09-06"
"85305","5","129469","129459","1026-11-26"
"85306","5","129470","129460","1066-05-30"
"85307","5","129471","129462","1090-07-17"
"85308","5","129472","129463","1062-05-20"
"85309","5","129473","129464","1025-12-09"
"85310","5","129475","129524","1086-06-30"
"85311","5","129476","129525","1120-02-05"
"85312","5","129478","129526","1083-08-03"
"85313","5","129486","129527","1106-02-28"
"85314","5","129488","129528","1123-05-03"
"85315","5","129490","129529","1100-01-26"
"85316","5","129491","129530","1101-10-13"
"85317","5","129494","129531","1094-07-28"
"85318","5","129499","129532","1117-05-27"
"85319","5","129502","129533","1092-12-06"
"85320","5","129506","129534","1059-01-05"
"85321","5","129508","129535","1117-09-18"
"85322","5","129509","129536","1122-02-13"
"85323","5","129514","129537","1089-02-24"
"85324","5","129516","129538","1126-10-25"
"85325","5","129539","129477","1089-08-05"
"85326","5","129540","129479","1123-05-22"
"85327","5","129541","129480","1059-01-25"
"85328","5","129542","129481","1078-12-14"
"85329","5","129543","129482","1089-12-25"
"85330","5","129544","129483","1082-12-22"
"85331","5","129545","129484","1112-09-15"
"85332","5","129546","129485","1057-03-21"
"85333","5","129547","129489","1106-04-17"
"85334","5","129548","129492","1079-05-12"
"85335","5","129549","129493","1109-08-20"
"85336","5","129550","129495","1119-10-15"
"85337","5","129551","129496","1130-04-21"
"85338","5","129552","129497","1094-04-19"
"85339","5","129553","129498","1119-11-22"
"85340","5","129554","129500","1092-03-09"
"85341","5","129555","129501","1083-12-11"
"85342","5","129556","129503","1122-10-20"
"85343","5","129557","129504","1130-10-26"
"85344","5","129558","129505","1135-01-12"
"85345","5","129559","129507","1094-04-17"
"85346","5","129560","129510","1086-01-16"
"85347","5","129561","129511","1094-06-21"
"85348","5","129562","129512","1126-12-20"
"85349","5","129563","129513","1126-12-14"
"85350","5","129564","129515","1087-02-16"
"85351","5","129565","129518","1118-12-12"
"85352","5","129566","129519","1074-12-05"
"85353","5","129567","129520","1114-12-13"
"85354","5","129568","129521","1100-12-30"
"85355","5","129569","129523","1111-05-05"
"85356","5","129571","129820","1127-08-14"
"85357","5","129573","129821","1114-01-26"
"85358","5","129574","129822","1131-11-01"
"85359","5","129578","129823","1118-04-14"
"85360","5","129579","129824","1097-05-11"
"85361","5","129580","129825","1083-05-13"
"85362","5","129581","129826","1077-02-20"
"85363","5","129583","129827","1145-06-30"
"85364","5","129584","129828","1161-09-13"
"85365","5","129585","129829","1110-09-22"
"85366","5","129588","129830","1104-08-10"
"85367","5","129589","129831","1119-06-10"
"85368","5","129590","129832","1145-06-28"
"85369","5","129591","129833","1144-01-12"
"85370","5","129592","129834","1155-06-14"
"85371","5","129596","129835","1138-03-26"
"85372","5","129602","129836","1108-08-08"
"85373","5","129603","129837","1121-03-04"
"85374","5","129604","129838","1134-08-09"
"85375","5","129605","129839","1134-04-02"
"85376","5","129606","129840","1148-05-05"
"85377","5","129609","129841","1134-06-02"
"85378","5","129610","129842","1133-09-14"
"85379","5","129611","129843","1123-01-22"
"85380","5","129612","129844","1154-04-18"
"85381","5","129613","129845","1173-09-18"
"85382","5","129614","129846","1113-03-24"
"85383","5","129615","129847","1160-04-30"
"85384","5","129618","129848","1127-09-28"
"85385","5","129619","129849","1126-02-09"
"85386","5","129626","129850","1119-12-01"
"85387","5","129627","129851","1140-09-26"
"85388","5","129636","129852","1125-03-14"
"85389","5","129639","129853","1145-05-15"
"85390","5","129640","129854","1134-10-02"
"85391","5","129644","129855","1123-07-19"
"85392","5","129645","129856","1122-08-08"
"85393","5","129646","129857","1154-04-06"
"85394","5","129651","129858","1147-09-21"
"85395","5","129652","129859","1166-10-29"
"85396","5","129653","129860","1196-09-12"
"85397","5","129655","129861","1138-05-24"
"85398","5","129657","129862","1127-10-02"
"85399","5","129661","129863","1132-12-23"
"85400","5","129670","129864","1128-11-26"
"85401","5","129672","129865","1167-11-24"
"85402","5","129674","129866","1119-01-24"
"85403","5","129675","129867","1131-05-23"
"85404","5","129677","129868","1132-08-05"
"85405","5","129679","129869","1103-01-28"
"85406","5","129680","129870","1159-06-27"
"85407","5","129681","129871","1124-03-05"
"85408","5","129684","129872","1136-03-14"
"85409","5","129687","129873","1115-05-15"
"85410","5","129688","129874","1135-06-22"
"85411","5","129689","129875","1111-05-28"
"85412","5","129691","129876","1138-03-30"
"85413","5","129693","129877","1128-07-11"
"85414","5","129694","129878","1117-11-14"
"85415","5","129695","129879","1146-08-02"
"85416","5","129696","129880","1178-05-22"
"85417","5","129697","129881","1116-06-05"
"85418","5","129698","129882","1116-05-20"
"85419","5","129700","129883","1109-09-04"
"85420","5","129703","129884","1148-06-02"
"85421","5","129704","129885","1168-09-11"
"85422","5","129706","129886","1131-08-24"
"85423","5","129707","129887","1143-03-19"
"85424","5","129712","129888","1138-04-16"
"85425","5","129713","129889","1145-12-30"
"85426","5","129715","129890","1163-03-31"
"85427","5","129719","129891","1174-06-16"
"85428","5","129723","129892","1151-12-04"
"85429","5","129724","129893","1113-07-11"
"85430","5","129725","129894","1167-06-02"
"85431","5","129726","129895","1150-02-23"
"85432","5","129730","129896","1153-03-04"
"85433","5","129732","129897","1117-01-16"
"85434","5","129733","129898","1159-04-25"
"85435","5","129737","129899","1120-06-19"
"85436","5","129738","129900","1146-02-23"
"85437","5","129745","129901","1141-07-02"
"85438","5","129746","129902","1145-05-30"
"85439","5","129747","129903","1144-08-22"
"85440","5","129748","129904","1179-03-13"
"85441","5","129752","129905","1166-12-20"
"85442","5","129753","129906","1124-06-21"
"85443","5","129754","129907","1110-03-28"
"85444","5","129755","129908","1152-06-06"
"85445","5","129756","129909","1126-11-05"
"85446","5","129757","129910","1142-10-29"
"85447","5","129762","129911","1153-12-24"
"85448","5","129764","129912","1131-02-24"
"85449","5","129765","129913","1122-10-16"
"85450","5","129767","129914","1124-09-13"
"85451","5","129770","129915","1128-06-17"
"85452","5","129771","129916","1164-06-28"
"85453","5","129773","129917","1159-11-10"
"85454","5","129774","129918","1124-03-12"
"85455","5","129775","129919","1119-07-04"
"85456","5","129776","129920","1116-02-25"
"85457","5","129780","129921","1148-06-16"
"85458","5","129781","129922","1123-12-21"
"85459","5","129787","129923","1150-03-27"
"85460","5","129790","129924","1110-12-25"
"85461","5","129791","129925","1151-03-13"
"85462","5","129792","129926","1172-05-29"
"85463","5","129794","129927","1152-04-24"
"85464","5","129797","129928","1146-06-08"
"85465","5","129798","129929","1135-01-25"
"85466","5","129804","129930","1121-10-20"
"85467","5","129806","129931","1124-04-01"
"85468","5","129807","129932","1158-09-25"
"85469","5","129809","129933","1136-11-19"
"85470","5","129810","129934","1135-07-30"
"85471","5","129811","129935","1119-11-20"
"85472","5","129813","129936","1123-11-12"
"85473","5","129816","129937","1149-07-11"
"85474","5","129938","129572","1136-02-01"
"85475","5","129939","129575","1132-05-23"
"85476","5","129940","129576","1127-10-27"
"85477","5","129941","129577","1125-01-14"
"85478","5","129942","129586","1144-10-02"
"85479","5","129943","129587","1120-10-11"
"85480","5","129944","129593","1178-12-04"
"85481","5","129945","129594","1104-10-18"
"85482","5","129946","129595","1137-05-20"
"85483","5","129947","129597","1119-03-19"
"85484","5","129948","129598","1163-10-28"
"85485","5","129949","129599","1115-11-22"
"85486","5","129950","129600","1105-11-03"
"85487","5","129951","129601","1165-08-22"
"85488","5","129952","129607","1138-11-23"
"85489","5","129953","129608","1167-03-21"
"85490","5","129954","129616","1094-04-23"
"85491","5","129955","129617","1179-07-01"
"85492","5","129956","129620","1116-02-05"
"85493","5","129957","129621","1161-11-09"
"85494","5","129958","129622","1139-01-22"
"85495","5","129959","129623","1101-06-02"
"85496","5","129960","129624","1155-01-17"
"85497","5","129961","129625","1147-03-14"
"85498","5","129962","129629","1143-08-18"
"85499","5","129963","129632","1102-07-06"
"85500","5","129964","129633","1132-07-29"
"85501","5","129965","129634","1119-07-15"
"85502","5","129966","129635","1108-08-17"
"85503","5","129967","129637","1158-12-10"
"85504","5","129968","129641","1125-10-29"
"85505","5","129969","129642","1152-07-04"
"85506","5","129970","129643","1126-11-13"
"85507","5","129971","129647","1115-09-20"
"85508","5","129972","129648","1110-01-20"
"85509","5","129973","129649","1090-02-18"
"85510","5","129974","129650","1148-05-02"
"85511","5","129975","129656","1123-07-30"
"85512","5","129976","129658","1145-09-04"
"85513","5","129977","129659","1128-04-17"
"85514","5","129978","129663","1115-06-12"
"85515","5","129979","129664","1125-08-21"
"85516","5","129980","129665","1181-05-13"
"85517","5","129981","129666","1169-04-09"
"85518","5","129982","129667","1148-04-29"
"85519","5","129983","129668","1143-01-10"
"85520","5","129984","129669","1143-01-16"
"85521","5","129985","129671","1199-01-04"
"85522","5","129986","129673","1172-10-15"
"85523","5","129987","129676","1121-04-03"
"85524","5","129988","129682","1144-03-28"
"85525","5","129989","129683","1153-02-04"
"85526","5","129990","129685","1136-05-08"
"85527","5","129991","129686","1138-09-23"
"85528","5","129992","129699","1157-08-10"
"85529","5","129993","129701","1137-08-13"
"85530","5","129994","129702","1151-11-02"
"85531","5","129995","129705","1131-03-05"
"85532","5","129996","129708","1144-10-19"
"85533","5","129997","129709","1181-11-10"
"85534","5","129998","129711","1171-02-07"
"85535","5","129999","129714","1170-07-29"
"85536","5","130000","129716","1189-07-01"
"85537","5","130001","129717","1187-05-06"
"85538","5","130002","129718","1102-01-16"
"85539","5","130003","129720","1148-03-28"
"85540","5","130004","129721","1143-07-22"
"85541","5","130005","129727","1155-08-11"
"85542","5","130006","129728","1163-01-14"
"85543","5","130007","129729","1113-10-06"
"85544","5","130008","129731","1142-07-03"
"85545","5","130009","129734","1112-01-01"
"85546","5","130010","129735","1167-06-16"
"85547","5","130011","129736","1129-06-14"
"85548","5","130012","129739","1152-03-03"
"85549","5","130013","129740","1179-06-16"
"85550","5","130014","129741","1096-06-15"
"85551","5","130015","129742","1126-06-28"
"85552","5","130016","129743","1174-01-02"
"85553","5","130017","129744","1113-04-12"
"85554","5","130018","129749","1137-11-03"
"85555","5","130019","129750","1168-08-04"
"85556","5","130020","129751","1144-08-28"
"85557","5","130021","129758","1154-05-12"
"85558","5","130022","129759","1117-07-11"
"85559","5","130023","129760","1154-10-20"
"85560","5","130024","129763","1159-06-23"
"85561","5","130025","129766","1133-05-07"
"85562","5","130026","129768","1143-10-07"
"85563","5","130027","129769","1127-12-31"
"85564","5","130028","129772","1128-11-30"
"85565","5","130029","129777","1132-09-06"
"85566","5","130030","129778","1124-05-08"
"85567","5","130031","129779","1149-04-13"
"85568","5","130032","129782","1153-10-12"
"85569","5","130033","129783","1163-08-06"
"85570","5","130034","129784","1157-09-19"
"85571","5","130035","129785","1159-02-02"
"85572","5","130036","129786","1136-08-24"
"85573","5","130037","129788","1171-12-30"
"85574","5","130038","129789","1130-07-17"
"85575","5","130039","129793","1148-09-23"
"85576","5","130040","129795","1132-09-23"
"85577","5","130041","129796","1133-10-15"
"85578","5","130042","129799","1178-05-30"
"85579","5","130043","129800","1096-01-27"
"85580","5","130044","129801","1153-09-19"
"85581","5","130045","129802","1117-11-25"
"85582","5","130046","129803","1130-07-12"
"85583","5","130047","129805","1167-10-31"
