"marriage_id","tree_id","husband_id","wife_id","start_date"
"124600","13","186214","186215","1037-06-28"
"124601","13","186218","186226","1087-04-23"
"124602","13","186219","186227","1084-12-15"
"124603","13","186220","186228","1086-06-09"
"124604","13","186222","186229","1103-03-02"
"124605","13","186230","186216","1091-09-07"
"124606","13","186231","186217","1041-09-11"
"124607","13","186232","186221","1100-09-08"
"124608","13","186233","186223","1052-07-26"
"124609","13","186234","186224","1112-01-05"
"124610","13","186235","186225","1101-10-15"
"124611","13","186238","186286","1156-04-15"
"124612","13","186241","186287","1173-12-21"
"124613","13","186242","186288","1126-03-14"
"124614","13","186243","186289","1136-12-08"
"124615","13","186244","186290","1139-07-13"
"124616","13","186246","186291","1093-03-22"
"124617","13","186248","186292","1130-07-12"
"124618","13","186252","186293","1067-02-03"
"124619","13","186254","186294","1123-10-08"
"124620","13","186257","186295","1105-10-26"
"124621","13","186260","186296","1083-12-23"
"124622","13","186262","186297","1115-07-17"
"124623","13","186263","186298","1130-08-02"
"124624","13","186265","186299","1161-01-14"
"124625","13","186267","186300","1117-10-02"
"124626","13","186268","186301","1128-01-09"
"124627","13","186269","186302","1131-06-26"
"124628","13","186272","186303","1106-04-27"
"124629","13","186274","186304","1112-10-03"
"124630","13","186275","186305","1134-12-19"
"124631","13","186276","186306","1134-06-10"
"124632","13","186279","186307","1120-06-03"
"124633","13","186280","186308","1139-01-01"
"124634","13","186281","186309","1140-08-02"
"124635","13","186283","186310","1150-08-24"
"124636","13","186285","186311","1115-08-10"
"124637","13","186312","186236","1134-09-01"
"124638","13","186313","186237","1128-04-13"
"124639","13","186314","186239","1118-05-19"
"124640","13","186315","186240","1155-07-21"
"124641","13","186316","186247","1150-10-25"
"124642","13","186317","186249","1150-05-19"
"124643","13","186318","186250","1091-05-08"
"124644","13","186319","186251","1146-06-11"
"124645","13","186320","186253","1090-10-08"
"124646","13","186321","186255","1131-05-28"
"124647","13","186322","186258","1118-12-16"
"124648","13","186323","186259","1070-03-26"
"124649","13","186324","186270","1109-04-02"
"124650","13","186325","186271","1092-04-08"
"124651","13","186326","186273","1141-05-29"
"124652","13","186327","186277","1100-10-02"
"124653","13","186328","186284","1135-08-26"
"124654","13","186330","186579","1169-02-01"
"124655","13","186331","186580","1194-07-17"
"124656","13","186332","186581","1179-12-10"
"124657","13","186335","186582","1177-07-26"
"124658","13","186339","186583","1157-07-18"
"124659","13","186341","186584","1143-04-26"
"124660","13","186342","186585","1186-09-29"
"124661","13","186346","186586","1164-02-13"
"124662","13","186347","186587","1147-06-11"
"124663","13","186349","186588","1140-11-16"
"124664","13","186353","186589","1136-06-09"
"124665","13","186354","186590","1149-01-22"
"124666","13","186359","186591","1135-12-08"
"124667","13","186363","186592","1152-01-04"
"124668","13","186364","186593","1136-05-07"
"124669","13","186365","186594","1137-01-28"
"124670","13","186367","186595","1165-10-03"
"124671","13","186370","186596","1170-05-27"
"124672","13","186371","186597","1148-02-17"
"124673","13","186372","186598","1144-09-16"
"124674","13","186376","186599","1204-03-17"
"124675","13","186379","186600","1162-03-21"
"124676","13","186380","186601","1199-09-18"
"124677","13","186383","186602","1171-01-10"
"124678","13","186385","186603","1186-10-28"
"124679","13","186387","186604","1165-12-27"
"124680","13","186390","186605","1150-05-11"
"124681","13","186393","186606","1152-12-18"
"124682","13","186395","186607","1194-07-05"
"124683","13","186397","186608","1170-11-14"
"124684","13","186401","186609","1129-10-03"
"124685","13","186402","186610","1150-03-31"
"124686","13","186403","186611","1103-04-06"
"124687","13","186405","186612","1145-02-04"
"124688","13","186409","186613","1144-08-08"
"124689","13","186410","186614","1117-03-21"
"124690","13","186412","186615","1130-01-04"
"124691","13","186414","186616","1147-10-14"
"124692","13","186420","186617","1146-04-24"
"124693","13","186421","186618","1165-02-24"
"124694","13","186423","186619","1119-08-24"
"124695","13","186425","186620","1152-03-30"
"124696","13","186426","186621","1130-04-14"
"124697","13","186429","186622","1165-03-27"
"124698","13","186430","186623","1174-11-30"
"124699","13","186432","186624","1149-08-19"
"124700","13","186435","186625","1154-06-27"
"124701","13","186439","186626","1123-12-20"
"124702","13","186441","186627","1146-06-19"
"124703","13","186444","186628","1171-03-11"
"124704","13","186445","186629","1166-05-08"
"124705","13","186446","186630","1144-09-15"
"124706","13","186452","186631","1169-12-03"
"124707","13","186456","186632","1171-11-21"
"124708","13","186457","186633","1177-11-17"
"124709","13","186458","186634","1191-01-17"
"124710","13","186461","186635","1188-07-21"
"124711","13","186462","186636","1143-09-17"
"124712","13","186464","186637","1166-01-26"
"124713","13","186465","186638","1162-07-17"
"124714","13","186466","186639","1189-01-13"
"124715","13","186470","186640","1186-09-01"
"124716","13","186471","186641","1174-10-07"
"124717","13","186472","186642","1138-09-30"
"124718","13","186473","186643","1142-10-14"
"124719","13","186474","186644","1165-03-17"
"124720","13","186475","186645","1103-04-27"
"124721","13","186476","186646","1153-11-21"
"124722","13","186477","186647","1153-12-28"
"124723","13","186478","186648","1178-12-31"
"124724","13","186479","186649","1169-01-23"
"124725","13","186480","186650","1129-05-17"
"124726","13","186483","186651","1175-10-08"
"124727","13","186485","186652","1154-09-24"
"124728","13","186486","186653","1127-02-27"
"124729","13","186488","186654","1127-09-10"
"124730","13","186489","186655","1152-01-18"
"124731","13","186495","186656","1180-09-29"
"124732","13","186498","186657","1180-07-10"
"124733","13","186503","186658","1140-08-31"
"124734","13","186504","186659","1171-08-25"
"124735","13","186511","186660","1140-10-15"
"124736","13","186513","186661","1184-07-29"
"124737","13","186517","186662","1151-03-09"
"124738","13","186518","186663","1176-12-18"
"124739","13","186520","186664","1114-02-20"
"124740","13","186522","186665","1147-11-09"
"124741","13","186525","186666","1171-02-06"
"124742","13","186528","186667","1125-08-27"
"124743","13","186529","186668","1159-07-27"
"124744","13","186531","186669","1118-01-19"
"124745","13","186532","186670","1135-03-16"
"124746","13","186533","186671","1166-03-30"
"124747","13","186540","186672","1158-08-23"
"124748","13","186541","186673","1158-09-21"
"124749","13","186542","186674","1168-10-12"
"124750","13","186543","186675","1170-06-01"
"124751","13","186544","186676","1166-04-27"
"124752","13","186547","186677","1135-09-24"
"124753","13","186551","186678","1172-12-29"
"124754","13","186553","186679","1157-04-11"
"124755","13","186554","186680","1181-04-10"
"124756","13","186555","186681","1139-05-15"
"124757","13","186556","186682","1166-11-06"
"124758","13","186558","186683","1171-11-16"
"124759","13","186562","186684","1173-07-27"
"124760","13","186564","186685","1179-06-06"
"124761","13","186565","186686","1148-08-21"
"124762","13","186568","186687","1142-11-25"
"124763","13","186569","186688","1137-10-04"
"124764","13","186570","186689","1159-07-06"
"124765","13","186571","186690","1133-06-17"
"124766","13","186572","186691","1135-04-26"
"124767","13","186577","186692","1169-07-03"
"124768","13","186578","186693","1158-01-12"
"124769","13","186694","186329","1176-04-18"
"124770","13","186695","186333","1181-10-10"
"124771","13","186696","186334","1175-06-17"
"124772","13","186697","186336","1147-02-19"
"124773","13","186698","186337","1187-01-08"
"124774","13","186699","186338","1174-01-13"
"124775","13","186700","186340","1172-05-29"
"124776","13","186701","186343","1203-11-10"
"124777","13","186702","186344","1153-08-25"
"124778","13","186703","186345","1137-05-26"
"124779","13","186704","186348","1152-09-05"
"124780","13","186705","186350","1176-07-08"
"124781","13","186706","186351","1158-01-28"
"124782","13","186707","186352","1122-03-16"
"124783","13","186708","186355","1142-09-14"
"124784","13","186709","186356","1135-11-22"
"124785","13","186710","186357","1136-01-17"
"124786","13","186711","186358","1129-09-14"
"124787","13","186712","186360","1156-03-14"
"124788","13","186713","186361","1157-12-07"
"124789","13","186714","186362","1157-09-14"
"124790","13","186715","186366","1171-06-29"
"124791","13","186716","186368","1125-09-08"
"124792","13","186717","186369","1114-10-07"
"124793","13","186718","186373","1164-04-09"
"124794","13","186719","186374","1147-10-10"
"124795","13","186720","186375","1152-09-06"
"124796","13","186721","186377","1139-06-26"
"124797","13","186722","186378","1150-01-30"
"124798","13","186723","186382","1158-12-20"
"124799","13","186724","186384","1167-03-30"
"124800","13","186725","186386","1172-07-24"
"124801","13","186726","186388","1159-12-21"
"124802","13","186727","186389","1136-06-01"
"124803","13","186728","186391","1182-11-09"
"124804","13","186729","186392","1146-12-18"
"124805","13","186730","186394","1155-08-23"
"124806","13","186731","186396","1139-05-21"
"124807","13","186732","186398","1122-06-29"
"124808","13","186733","186399","1137-02-02"
"124809","13","186734","186400","1170-10-19"
"124810","13","186735","186404","1098-12-28"
"124811","13","186736","186406","1177-11-04"
"124812","13","186737","186407","1168-06-04"
"124813","13","186738","186408","1138-06-09"
"124814","13","186739","186411","1133-11-02"
"124815","13","186740","186413","1121-11-13"
"124816","13","186741","186416","1156-02-17"
"124817","13","186742","186417","1117-05-27"
"124818","13","186743","186418","1135-03-04"
"124819","13","186744","186419","1138-02-16"
"124820","13","186745","186422","1160-01-08"
"124821","13","186746","186424","1131-03-24"
"124822","13","186747","186427","1151-06-29"
"124823","13","186748","186428","1151-04-04"
"124824","13","186749","186431","1130-09-17"
"124825","13","186750","186433","1180-06-23"
"124826","13","186751","186434","1162-10-05"
"124827","13","186752","186436","1129-07-04"
"124828","13","186753","186437","1171-01-14"
"124829","13","186754","186438","1165-01-21"
"124830","13","186755","186440","1162-04-07"
"124831","13","186756","186442","1136-11-20"
"124832","13","186757","186443","1187-11-15"
"124833","13","186758","186447","1121-11-20"
"124834","13","186759","186448","1145-07-28"
"124835","13","186760","186449","1155-06-05"
"124836","13","186761","186450","1152-10-12"
"124837","13","186762","186451","1158-04-07"
"124838","13","186763","186454","1154-12-26"
"124839","13","186764","186455","1171-03-08"
"124840","13","186765","186459","1139-02-19"
"124841","13","186766","186460","1145-05-20"
"124842","13","186767","186463","1193-05-04"
"124843","13","186768","186467","1162-07-12"
"124844","13","186769","186468","1172-04-02"
"124845","13","186770","186469","1174-12-07"
"124846","13","186771","186481","1145-03-16"
"124847","13","186772","186482","1154-11-12"
"124848","13","186773","186484","1160-11-08"
"124849","13","186774","186487","1164-03-11"
"124850","13","186775","186490","1125-09-27"
"124851","13","186776","186491","1156-11-02"
"124852","13","186777","186492","1157-12-24"
"124853","13","186778","186493","1158-05-10"
"124854","13","186779","186494","1169-10-09"
"124855","13","186780","186496","1151-01-30"
"124856","13","186781","186497","1166-09-04"
"124857","13","186782","186499","1163-07-13"
"124858","13","186783","186500","1146-01-09"
"124859","13","186784","186502","1135-10-27"
"124860","13","186785","186505","1124-12-17"
"124861","13","186786","186506","1130-02-23"
"124862","13","186787","186507","1168-05-30"
"124863","13","186788","186508","1160-05-24"
"124864","13","186789","186509","1172-12-23"
"124865","13","186790","186510","1142-09-18"
"124866","13","186791","186512","1153-01-11"
"124867","13","186792","186514","1156-07-24"
"124868","13","186793","186515","1153-01-14"
"124869","13","186794","186516","1165-07-18"
"124870","13","186795","186519","1190-11-21"
"124871","13","186796","186521","1152-07-01"
"124872","13","186797","186523","1160-01-20"
"124873","13","186798","186524","1176-12-23"
"124874","13","186799","186526","1133-01-09"
"124875","13","186800","186527","1166-05-29"
"124876","13","186801","186530","1129-05-25"
"124877","13","186802","186534","1158-11-06"
"124878","13","186803","186535","1173-12-29"
"124879","13","186804","186536","1165-06-05"
"124880","13","186805","186537","1139-07-02"
"124881","13","186806","186538","1171-05-17"
"124882","13","186807","186539","1184-08-26"
"124883","13","186808","186545","1199-08-11"
"124884","13","186809","186546","1157-02-19"
"124885","13","186810","186548","1125-05-01"
"124886","13","186811","186549","1135-08-08"
"124887","13","186812","186550","1206-11-13"
"124888","13","186813","186552","1177-11-20"
"124889","13","186814","186557","1168-04-28"
"124890","13","186815","186559","1156-09-03"
"124891","13","186816","186560","1160-07-28"
"124892","13","186817","186561","1163-09-02"
"124893","13","186818","186563","1148-09-02"
"124894","13","186819","186566","1171-01-13"
"124895","13","186820","186567","1185-02-25"
"124896","13","186821","186573","1130-11-10"
"124897","13","186822","186574","1131-12-19"
"124898","13","186823","186575","1183-03-23"
"124899","13","186824","186576","1158-07-14"
"124900","13","186825","186980","1210-11-22"
"124901","13","186828","186981","1151-07-25"
"124902","13","186829","186982","1215-02-27"
"124903","13","186832","186983","1209-08-14"
"124904","13","186836","186984","1202-07-22"
"124905","13","186837","186985","1160-02-09"
"124906","13","186838","186986","1179-12-05"
"124907","13","186842","186987","1190-10-10"
"124908","13","186851","186988","1176-12-13"
"124909","13","186852","186989","1161-03-20"
"124910","13","186854","186990","1150-02-25"
"124911","13","186855","186991","1188-03-30"
"124912","13","186857","186992","1181-07-13"
"124913","13","186858","186993","1161-11-16"
"124914","13","186863","186994","1187-08-14"
"124915","13","186867","186995","1150-12-20"
"124916","13","186869","186996","1182-06-16"
"124917","13","186870","186997","1171-06-04"
"124918","13","186871","186998","1176-07-08"
"124919","13","186872","186999","1164-10-20"
"124920","13","186875","187000","1211-12-08"
"124921","13","186876","187001","1211-04-16"
"124922","13","186878","187002","1181-08-25"
"124923","13","186880","187003","1220-07-29"
"124924","13","186881","187004","1212-04-03"
"124925","13","186882","187005","1214-12-10"
"124926","13","186884","187006","1210-12-12"
"124927","13","186887","187007","1189-09-22"
"124928","13","186892","187008","1169-01-19"
"124929","13","186902","187009","1185-04-09"
"124930","13","186903","187010","1171-10-28"
"124931","13","186904","187011","1165-08-12"
"124932","13","186906","187012","1205-01-03"
"124933","13","186914","187013","1191-07-02"
"124934","13","186916","187014","1143-08-07"
"124935","13","186917","187015","1144-09-22"
"124936","13","186918","187016","1181-12-26"
"124937","13","186923","187017","1189-01-28"
"124938","13","186924","187018","1163-04-12"
"124939","13","186930","187019","1167-04-08"
"124940","13","186931","187020","1186-05-30"
"124941","13","186932","187021","1150-01-22"
"124942","13","186936","187022","1156-12-09"
"124943","13","186940","187023","1170-11-27"
"124944","13","186948","187024","1168-01-04"
"124945","13","186950","187025","1190-05-24"
"124946","13","186951","187026","1193-01-21"
"124947","13","186952","187027","1196-07-25"
"124948","13","186954","187028","1182-02-22"
"124949","13","186959","187029","1194-10-12"
"124950","13","186962","187030","1199-08-25"
"124951","13","186964","187031","1188-03-03"
"124952","13","186965","187032","1182-06-08"
"124953","13","186968","187033","1183-05-06"
"124954","13","186972","187034","1167-03-02"
"124955","13","186973","187035","1157-07-07"
"124956","13","186975","187036","1197-03-09"
"124957","13","186976","187037","1186-04-18"
"124958","13","186979","187038","1181-07-28"
"124959","13","187039","186826","1207-04-03"
"124960","13","187040","186827","1169-07-19"
"124961","13","187041","186830","1239-06-25"
"124962","13","187042","186831","1218-08-21"
"124963","13","187043","186833","1203-03-22"
"124964","13","187044","186835","1207-06-15"
"124965","13","187045","186839","1163-01-25"
"124966","13","187046","186840","1177-10-05"
"124967","13","187047","186843","1195-05-22"
"124968","13","187048","186844","1197-07-13"
"124969","13","187049","186845","1190-11-21"
"124970","13","187050","186846","1159-03-15"
"124971","13","187051","186847","1185-08-26"
"124972","13","187052","186848","1217-07-30"
"124973","13","187053","186849","1188-07-14"
"124974","13","187054","186850","1190-10-10"
"124975","13","187055","186853","1135-02-16"
"124976","13","187056","186856","1156-09-08"
"124977","13","187057","186860","1229-11-01"
"124978","13","187058","186861","1196-02-14"
"124979","13","187059","186862","1220-05-04"
"124980","13","187060","186864","1189-10-16"
"124981","13","187061","186865","1194-12-11"
"124982","13","187062","186866","1166-11-12"
"124983","13","187063","186868","1174-06-10"
"124984","13","187064","186873","1176-06-06"
"124985","13","187065","186874","1210-09-25"
"124986","13","187066","186877","1180-11-27"
"124987","13","187067","186879","1180-08-27"
"124988","13","187068","186883","1208-01-17"
"124989","13","187069","186885","1163-08-25"
"124990","13","187070","186886","1183-11-05"
"124991","13","187071","186888","1193-06-13"
"124992","13","187072","186889","1203-08-05"
"124993","13","187073","186890","1223-11-18"
"124994","13","187074","186891","1215-07-03"
"124995","13","187075","186894","1154-10-24"
"124996","13","187076","186895","1225-07-05"
"124997","13","187077","186896","1178-07-10"
"124998","13","187078","186897","1203-02-03"
"124999","13","187079","186898","1160-04-01"
"125000","13","187080","186899","1144-03-29"
"125001","13","187081","186900","1190-02-10"
"125002","13","187082","186901","1153-03-21"
"125003","13","187083","186905","1179-02-10"
"125004","13","187084","186907","1161-07-09"
"125005","13","187085","186909","1213-03-07"
"125006","13","187086","186910","1184-02-11"
"125007","13","187087","186911","1183-02-08"
"125008","13","187088","186912","1172-07-18"
"125009","13","187089","186913","1188-06-03"
"125010","13","187090","186920","1208-07-13"
"125011","13","187091","186921","1206-06-30"
"125012","13","187092","186926","1220-05-13"
"125013","13","187093","186927","1209-09-18"
"125014","13","187094","186928","1183-12-27"
"125015","13","187095","186933","1155-11-24"
"125016","13","187096","186934","1190-07-26"
"125017","13","187097","186935","1161-07-01"
"125018","13","187098","186937","1193-08-22"
"125019","13","187099","186938","1194-08-18"
"125020","13","187100","186939","1174-05-24"
"125021","13","187101","186941","1240-02-11"
"125022","13","187102","186942","1167-04-07"
"125023","13","187103","186943","1168-06-01"
"125024","13","187104","186944","1162-07-05"
"125025","13","187105","186945","1170-11-26"
"125026","13","187106","186946","1227-02-04"
"125027","13","187107","186949","1208-12-28"
"125028","13","187108","186953","1149-10-07"
"125029","13","187109","186955","1205-07-10"
"125030","13","187110","186956","1186-07-14"
"125031","13","187111","186957","1166-12-13"
"125032","13","187112","186958","1197-11-28"
"125033","13","187113","186960","1188-10-27"
"125034","13","187114","186961","1209-08-08"
"125035","13","187115","186963","1173-08-08"
"125036","13","187116","186966","1200-03-14"
"125037","13","187117","186967","1198-08-20"
"125038","13","187118","186969","1184-11-27"
"125039","13","187119","186970","1220-07-29"
"125040","13","187120","186971","1176-09-08"
"125041","13","187121","186974","1149-08-24"
"125042","13","187122","186977","1178-06-05"
"125043","13","187128","187266","1277-01-15"
"125044","13","187130","187267","1205-06-12"
"125045","13","187132","187268","1212-02-14"
"125046","13","187134","187269","1202-08-15"
"125047","13","187136","187270","1175-02-15"
"125048","13","187137","187271","1199-12-19"
"125049","13","187141","187272","1206-01-13"
"125050","13","187144","187273","1210-01-06"
"125051","13","187146","187274","1201-09-14"
"125052","13","187149","187275","1202-12-18"
"125053","13","187153","187276","1194-01-19"
"125054","13","187156","187277","1206-06-19"
"125055","13","187157","187278","1205-05-01"
"125056","13","187160","187279","1215-12-10"
"125057","13","187162","187280","1225-01-07"
"125058","13","187168","187281","1232-09-03"
"125059","13","187171","187282","1231-10-23"
"125060","13","187173","187283","1211-07-22"
"125061","13","187174","187284","1208-02-18"
"125062","13","187177","187285","1230-08-15"
"125063","13","187181","187286","1207-02-04"
"125064","13","187182","187287","1215-04-07"
"125065","13","187184","187288","1245-03-28"
"125066","13","187185","187289","1212-11-05"
"125067","13","187186","187290","1217-10-05"
"125068","13","187189","187291","1228-07-02"
"125069","13","187194","187292","1201-02-11"
"125070","13","187195","187293","1223-08-29"
"125071","13","187197","187294","1210-04-04"
"125072","13","187198","187295","1230-12-31"
"125073","13","187199","187296","1230-05-23"
"125074","13","187203","187297","1168-10-18"
"125075","13","187207","187298","1203-09-21"
"125076","13","187212","187299","1202-09-15"
"125077","13","187215","187300","1241-08-21"
"125078","13","187218","187301","1176-01-04"
"125079","13","187220","187302","1210-04-17"
"125080","13","187222","187303","1211-02-13"
"125081","13","187223","187304","1222-02-14"
"125082","13","187225","187305","1210-10-01"
"125083","13","187226","187306","1207-02-05"
"125084","13","187227","187307","1194-04-16"
"125085","13","187230","187308","1212-10-25"
